124, -207.0, -3.0, 74.0, 54.0
125, -52.0, -6.0, 72.0, 76.0
126, 58.0, 18.0, 74.0, 64.0
127, 145.0, 8.0, 75.0, 38.0
128, 10.0, 13.0, 63.0, 90.0
129, -188.0, 19.0, 49.0, 71.0
130, 38.0, 25.0, 55.0, 78.0
131, 44.0, -3.0, 69.0, 84.0
132, -25.0, 13.0, 60.0, 75.0
133, 63.0, -5.0, 77.0, 77.0
134, -232.0, 6.0, 66.0, 77.0
135, 87.0, 4.0, 85.0, 82.0
136, 282.0, 9.0, 83.0, 87.0
137, 354.0, 27.0, 66.0, 59.0
138, -26.0, 10.0, 59.0, 66.0
139, -62.0, 2.0, 80.0, 74.0
140, -17.0, 11.0, 79.0, 68.0
141, -128.0, 9.0, 73.0, 82.0
142, 95.0, 13.0, 69.0, 63.0
143, -8.0, -7.0, 86.0, 89.0
144, 120.0, 14.0, 64.0, 50.0
145, -140.0, 1.0, 66.0, 85.0
146, -100.0, 8.0, 64.0, 63.0
147, 50.0, 0.0, 81.0, 66.0
148, 36.0, 16.0, 58.0, 75.0
149, 120.0, 4.0, 72.0, 72.0
150, 23.0, 17.0, 71.0, 71.0
151, 76.0, 7.0, 59.0, 66.0
152, 69.0, 14.0, 61.0, 88.0
153, 135.0, 8.0, 56.0, 85.0
154, 219.0, -15.0, 51.0, 60.0
155, 7.0, -9.0, 50.0, 69.0
156, 74.0, 14.0, 49.0, 65.0
157, 163.0, -6.0, 75.0, 60.0
158, -32.0, -11.0, 81.0, 65.0
159, 195.0, 2.0, 59.0, 71.0
160, 22.0, -3.0, 65.0, 84.0
161, 64.0, -8.0, 77.0, 59.0
162, -160.0, -6.0, 76.0, 75.0
163, 47.0, 15.0, 50.0, 72.0
164, -63.0, -9.0, 73.0, 60.0
165, -35.0, 0.0, 72.0, 58.0
166, -3.0, 17.0, 64.0, 75.0
167, 87.0, -3.0, 66.0, 75.0
168, -58.0, 9.0, 63.0, 64.0
169, 18.0, 8.0, 60.0, 65.0
170, 140.0, 17.0, 74.0, 69.0
171, -69.0, 7.0, 77.0, 91.0
172, 165.0, 9.0, 89.0, 84.0
173, 91.0, 9.0, 67.0, 64.0
174, -79.0, -6.0, 44.0, 84.0
175, 6.0, 2.0, 69.0, 68.0
176, 80.0, 20.0, 86.0, 49.0
177, -51.0, 20.0, 62.0, 78.0
178, 43.0, -3.0, 58.0, 79.0
179, -113.0, 3.0, 63.0, 65.0
180, 142.0, -6.0, 59.0, 84.0
181, 184.0, 3.0, 49.0, 59.0
182, -99.0, -2.0, 74.0, 64.0
183, 33.0, 26.0, 59.0, 66.0
184, 7.0, 9.0, 74.0, 71.0
185, 49.0, 6.0, 54.0, 72.0
186, 92.0, -1.0, 68.0, 65.0
187, -106.0, -7.0, 53.0, 72.0
188, -39.0, 5.0, 63.0, 72.0
189, 39.0, -3.0, 55.0, 74.0
190, -196.0, 0.0, 68.0, 68.0
191, -9.0, -5.0, 74.0, 71.0
192, -56.0, -8.0, 79.0, 74.0
193, -24.0, -7.0, 66.0, 102.0
194, 3.0, 21.0, 81.0, 65.0
195, 13.0, 7.0, 77.0, 78.0
196, 67.0, 8.0, 53.0, 76.0
197, -85.0, 2.0, 74.0, 88.0
198, 120.0, 4.0, 75.0, 58.0
199, -83.0, -3.0, 69.0, 81.0
200, -38.0, -4.0, 51.0, 86.0
201, 69.0, -11.0, 81.0, 65.0
202, -52.0, 1.0, 67.0, 62.0
203, -81.0, 0.0, 72.0, 77.0
204, 30.0, 5.0, 60.0, 83.0
205, -32.0, -14.0, 63.0, 65.0
206, -54.0, -7.0, 76.0, 74.0
207, -20.0, -1.0, 67.0, 59.0
208, 5.0, 17.0, 71.0, 74.0
209, -32.0, 4.0, 67.0, 60.0
210, -9.0, 7.0, 62.0, 43.0
211, 43.0, 8.0, 67.0, 74.0
212, -14.0, 8.0, 55.0, 74.0
213, -120.0, -4.0, 58.0, 82.0
214, 30.0, -11.0, 76.0, 77.0
215, -62.0, 17.0, 69.0, 93.0
216, -7.0, -7.0, 71.0, 69.0
217, -115.0, -11.0, 49.0, 61.0
218, 3.0, -2.0, 81.0, 102.0
219, 75.0, 7.0, 50.0, 61.0
220, 10.0, 1.0, 60.0, 85.0
221, 21.0, 0.0, 79.0, 89.0
222, 224.0, 12.0, 49.0, 66.0
223, 100.0, -18.0, 58.0, 80.0
224, 61.0, 12.0, 63.0, 67.0
225, -64.0, 0.0, 53.0, 55.0
226, 36.0, 0.0, 71.0, 75.0
227, -5.0, 11.0, 53.0, 52.0
228, 14.0, 9.0, 66.0, 83.0
229, -88.0, 24.0, 73.0, 65.0
230, 42.0, -12.0, 57.0, 49.0
231, -37.0, -5.0, 80.0, 65.0
232, 55.0, 0.0, 65.0, 45.0
233, 147.0, -1.0, 89.0, 56.0
234, -35.0, 29.0, 84.0, 99.0
235, 132.0, 11.0, 59.0, 74.0
236, 80.0, -7.0, 63.0, 62.0
237, -125.0, 15.0, 66.0, 68.0
238, -8.0, 2.0, 83.0, 51.0
239, -108.0, 2.0, 83.0, 86.0
240, -24.0, -6.0, 66.0, 92.0
241, 6.0, 14.0, 70.0, 58.0
242, -55.0, 28.0, 46.0, 61.0
243, -27.0, -7.0, 59.0, 62.0
244, 60.0, -13.0, 75.0, 84.0
245, -71.0, 9.0, 60.0, 78.0
246, -27.0, -5.0, 69.0, 52.0
247, -69.0, 6.0, 69.0, 59.0
248, -8.0, 1.0, 72.0, 79.0
249, 72.0, 9.0, 80.0, 62.0
250, -123.0, 17.0, 70.0, 49.0
251, 123.0, 31.0, 61.0, 93.0
252, -9.0, 6.0, 53.0, 57.0
253, -3.0, 8.0, 74.0, 89.0
254, -171.0, 6.0, 72.0, 85.0
255, 69.0, -16.0, 51.0, 78.0
0, -157.0, 5.0, 73.0, 95.0
1, 51.0, 9.0, 76.0, 56.0
2, -197.0, 4.0, 73.0, 76.0
3, -18.0, 12.0, 80.0, 86.0
4, 78.0, -24.0, 64.0, 72.0
5, 25.0, 0.0, 67.0, 56.0
6, 8.0, 0.0, 70.0, 75.0
7, 35.0, 8.0, 77.0, 97.0
8, 198.0, 31.0, 60.0, 67.0
9, -155.0, 22.0, 65.0, 79.0
10, 57.0, -3.0, 60.0, 64.0
11, 0.0, -5.0, 53.0, 64.0
12, 35.0, -3.0, 65.0, 72.0
13, -120.0, 3.0, 49.0, 94.0
14, -155.0, 9.0, 76.0, 72.0
15, 53.0, 0.0, 75.0, 58.0
16, 9.0, -9.0, 71.0, 78.0
17, -150.0, -2.0, 74.0, 63.0
18, 262.0, -1.0, 63.0, 78.0
19, -144.0, -14.0, 57.0, 69.0
20, -110.0, 13.0, 83.0, 57.0
21, -40.0, -17.0, 88.0, 79.0
22, 53.0, -7.0, 62.0, 81.0
23, -131.0, -7.0, 55.0, 59.0
24, -57.0, -4.0, 72.0, 76.0
25, 19.0, -12.0, 62.0, 93.0
26, -61.0, 4.0, 66.0, 74.0
27, -43.0, 5.0, 72.0, 79.0
28, -184.0, -5.0, 68.0, 74.0
29, -51.0, 0.0, 76.0, 63.0
30, 63.0, 17.0, 50.0, 77.0
31, 219.0, 13.0, 67.0, 79.0
32, -147.0, 2.0, 51.0, 67.0
33, -119.0, -6.0, 55.0, 88.0
34, 88.0, -22.0, 59.0, 67.0
35, 170.0, -3.0, 69.0, 66.0
36, -5.0, -13.0, 49.0, 75.0
37, -99.0, -6.0, 65.0, 51.0
38, -58.0, 17.0, 45.0, 82.0
39, 38.0, 10.0, 44.0, 63.0
40, 128.0, -7.0, 74.0, 62.0
41, 29.0, 26.0, 66.0, 62.0
42, -31.0, -9.0, 71.0, 64.0
43, 205.0, 3.0, 60.0, 71.0
44, -55.0, -17.0, 71.0, 63.0
45, 97.0, -3.0, 81.0, 75.0
46, -4.0, 10.0, 62.0, 57.0
47, 32.0, 11.0, 50.0, 94.0
48, 199.0, 11.0, 53.0, 86.0
49, 130.0, 2.0, 64.0, 93.0
50, -5.0, 0.0, 63.0, 71.0
51, -67.0, 25.0, 52.0, 71.0
52, 115.0, 2.0, 59.0, 68.0
53, -24.0, -7.0, 67.0, 80.0
54, -69.0, -17.0, 55.0, 64.0
55, -44.0, -3.0, 72.0, 68.0
56, 44.0, -4.0, 61.0, 62.0
57, 49.0, -17.0, 72.0, 77.0
58, -49.0, 16.0, 68.0, 68.0
59, 2.0, 11.0, 68.0, 70.0
60, 108.0, -8.0, 65.0, 63.0
61, -144.0, 0.0, 68.0, 63.0
62, 60.0, 17.0, 52.0, 78.0
63, 106.0, -2.0, 81.0, 72.0
64, 100.0, -1.0, 83.0, 77.0
65, 120.0, -8.0, 48.0, 95.0
66, -52.0, 8.0, 73.0, 72.0
67, 1.0, 8.0, 62.0, 52.0
68, 83.0, 1.0, 68.0, 56.0
69, -59.0, 8.0, 72.0, 81.0
70, -101.0, 0.0, 73.0, 81.0
71, 160.0, 10.0, 76.0, 76.0
72, -30.0, 8.0, 76.0, 60.0
73, -65.0, 14.0, 73.0, 86.0
74, 180.0, 19.0, 56.0, 47.0
75, -22.0, 10.0, 55.0, 58.0
76, 183.0, 9.0, 73.0, 64.0
77, -121.0, -9.0, 69.0, 78.0
78, 180.0, -15.0, 62.0, 69.0
79, -100.0, -2.0, 76.0, 101.0
80, -192.0, -10.0, 72.0, 69.0
81, 150.0, -12.0, 73.0, 62.0
82, 181.0, 23.0, 60.0, 91.0
83, 63.0, 0.0, 71.0, 93.0
84, -20.0, 30.0, 74.0, 70.0
85, 65.0, -5.0, 69.0, 53.0
86, -31.0, 36.0, 87.0, 83.0
87, -36.0, -19.0, 65.0, 50.0
88, -77.0, 11.0, 40.0, 68.0
89, 39.0, 20.0, 88.0, 56.0
90, 48.0, -1.0, 45.0, 66.0
91, 186.0, 12.0, 72.0, 76.0
92, 176.0, -15.0, 64.0, 53.0
93, 147.0, 0.0, 46.0, 65.0
94, -119.0, -5.0, 74.0, 70.0
95, 95.0, 6.0, 64.0, 84.0
96, 145.0, -12.0, 70.0, 95.0
97, -33.0, -4.0, 70.0, 74.0
98, -40.0, -14.0, 68.0, 59.0
99, 212.0, -5.0, 69.0, 77.0
100, 86.0, -15.0, 58.0, 69.0
101, -136.0, 8.0, 71.0, 78.0
102, 150.0, -17.0, 73.0, 72.0
103, 209.0, 2.0, 81.0, 74.0
104, 83.0, 11.0, 76.0, 75.0
105, 27.0, 19.0, 45.0, 62.0
106, 101.0, 13.0, 75.0, 60.0
107, 150.0, 14.0, 66.0, 76.0
108, -77.0, 9.0, 80.0, 62.0
109, 137.0, 24.0, 73.0, 69.0
110, -40.0, -7.0, 55.0, 90.0
111, -169.0, 4.0, 61.0, 67.0
112, 103.0, 4.0, 62.0, 72.0
113, 100.0, -37.0, 95.0, 85.0
114, -190.0, -2.0, 68.0, 74.0
115, -125.0, 20.0, 78.0, 74.0
116, 63.0, 20.0, 76.0, 66.0
117, -29.0, 13.0, 51.0, 49.0
118, -99.0, -9.0, 62.0, 65.0
119, 72.0, 23.0, 91.0, 82.0
120, -203.0, 5.0, 63.0, 55.0
121, 101.0, 2.0, 82.0, 52.0
122, -20.0, 1.0, 74.0, 72.0
123, -69.0, 34.0, 79.0, 66.0
124, 259.0, 2.0, 58.0, 65.0
125, 104.0, 10.0, 88.0, 58.0
126, 165.0, 4.0, 53.0, 67.0
127, 175.0, 8.0, 62.0, 58.0
128, -44.0, 0.0, 54.0, 67.0
129, -34.0, 8.0, 67.0, 91.0
130, 31.0, -1.0, 64.0, 59.0
131, -100.0, 1.0, 53.0, 81.0
132, -233.0, 14.0, 52.0, 57.0
133, -126.0, 9.0, 61.0, 68.0
134, 126.0, 7.0, 79.0, 67.0
135, 106.0, 10.0, 76.0, 72.0
136, 159.0, 8.0, 69.0, 51.0
137, 115.0, 3.0, 52.0, 72.0
138, -3.0, 6.0, 51.0, 73.0
139, -22.0, 28.0, 69.0, 96.0
140, 193.0, 6.0, 73.0, 85.0
141, 41.0, 8.0, 71.0, 51.0
142, -132.0, -10.0, 67.0, 64.0
143, 85.0, -1.0, 69.0, 54.0
144, 49.0, 0.0, 57.0, 92.0
145, 4.0, 15.0, 54.0, 79.0
146, 135.0, -1.0, 82.0, 59.0
147, -47.0, -14.0, 78.0, 47.0
148, 141.0, 17.0, 73.0, 76.0
149, 95.0, 15.0, 74.0, 57.0
150, 42.0, 4.0, 40.0, 63.0
151, 205.0, -1.0, 65.0, 57.0
152, 22.0, 1.0, 49.0, 60.0
153, 129.0, -6.0, 72.0, 49.0
154, 215.0, 15.0, 57.0, 82.0
155, -100.0, 6.0, 63.0, 76.0
156, -80.0, 0.0, 78.0, 85.0
157, -250.0, -1.0, 72.0, 59.0
158, 27.0, -20.0, 88.0, 89.0
159, -106.0, -9.0, 59.0, 83.0
160, 109.0, 8.0, 60.0, 79.0
161, -47.0, 6.0, 62.0, 68.0
162, -1.0, -15.0, 68.0, 56.0
163, -84.0, 6.0, 61.0, 67.0
164, 18.0, 8.0, 85.0, 59.0
165, -137.0, -10.0, 75.0, 71.0
166, -79.0, 0.0, 78.0, 65.0
167, 79.0, 0.0, 55.0, 82.0
168, -47.0, 19.0, 76.0, 69.0
169, 24.0, -5.0, 46.0, 54.0
170, -74.0, -2.0, 79.0, 50.0
171, 23.0, -5.0, 63.0, 68.0
172, 201.0, 21.0, 57.0, 93.0
173, -22.0, 0.0, 53.0, 50.0
174, 111.0, -8.0, 83.0, 72.0
175, -197.0, -23.0, 71.0, 84.0
176, 257.0, -9.0, 78.0, 59.0
177, -66.0, 0.0, 62.0, 52.0
178, 65.0, 7.0, 73.0, 100.0
179, -4.0, 3.0, 51.0, 89.0
180, 89.0, 13.0, 71.0, 75.0
181, -49.0, 5.0, 69.0, 82.0
182, 30.0, -1.0, 67.0, 95.0
183, 217.0, -4.0, 79.0, 82.0
184, 119.0, 15.0, 79.0, 35.0
185, -197.0, 18.0, 81.0, 81.0
186, -15.0, 4.0, 69.0, 69.0
187, 227.0, 2.0, 67.0, 62.0
188, -34.0, -12.0, 92.0, 70.0
189, 199.0, 2.0, 76.0, 94.0
190, -115.0, 7.0, 80.0, 76.0
191, 226.0, -7.0, 57.0, 52.0
192, 96.0, 13.0, 85.0, 72.0
193, -185.0, -4.0, 71.0, 74.0
194, 123.0, -7.0, 73.0, 83.0
195, 230.0, 0.0, 65.0, 67.0
196, -99.0, -5.0, 70.0, 75.0
197, 206.0, -3.0, 74.0, 78.0
198, -119.0, 0.0, 58.0, 81.0
199, 30.0, -13.0, 71.0, 47.0
200, -19.0, 9.0, 66.0, 62.0
201, 179.0, 8.0, 64.0, 68.0
202, 103.0, -7.0, 58.0, 93.0
203, 50.0, 12.0, 77.0, 40.0
204, -4.0, -8.0, 77.0, 75.0
205, -84.0, 14.0, 64.0, 85.0
206, 96.0, -12.0, 68.0, 84.0
207, -79.0, 19.0, 77.0, 65.0
208, 83.0, 5.0, 85.0, 63.0
209, -179.0, 8.0, 88.0, 73.0
210, 199.0, 0.0, 79.0, 56.0
211, -164.0, -15.0, 62.0, 78.0
212, 25.0, 2.0, 79.0, 60.0
213, 41.0, -1.0, 45.0, 64.0
214, -220.0, 7.0, 94.0, 71.0
215, -106.0, -5.0, 96.0, 63.0
216, 64.0, 5.0, 43.0, 56.0
217, 143.0, 12.0, 66.0, 56.0
218, 157.0, -2.0, 50.0, 72.0
219, 7.0, 18.0, 66.0, 84.0
220, 52.0, -1.0, 76.0, 86.0
221, -37.0, 0.0, 67.0, 76.0
222, 40.0, 13.0, 66.0, 67.0
223, -28.0, 3.0, 80.0, 75.0
224, -75.0, -8.0, 56.0, 74.0
225, 25.0, -6.0, 53.0, 71.0
226, -11.0, 2.0, 72.0, 54.0
227, -36.0, -5.0, 66.0, 73.0
228, -154.0, -21.0, 58.0, 71.0
229, 59.0, -1.0, 58.0, 65.0
230, 116.0, 17.0, 72.0, 49.0
231, -2.0, 1.0, 73.0, 64.0
